tweet,retweetsCount,favoritesCount
"RT @leeroop: 5 reasons people are flocking to federal government small business conferences. @NASA_Marshall @NASA_SLS http://t.co/UVOrbdgSze",2,0
"RT @NASA_Marshall: Congrats to #NASAMarshall engineer Bill Emrich, named 2015 Engineer of the Year for @aiaa. http://t.co/tChxQzuzXj http:/…",21,0
".@NASA, @OrbitalATK Preparing Solid Rocket Booster Avionics for Mission Success: http://t.co/n8M0lVaNCd #SLSFiredUp http://t.co/W3ONEtfnEC",13,8
"#NASA Unveils Online Multi-player Game to Encourage Teens in #STEM Education: http://t.co/GSg9AxgFJJ http://t.co/w53OYfxYn9",59,56
"RT @NASA: For us, #MyDreamIn5Words: To send humans to Mars. Learn more about our #JourneyToMars: http://t.co/ykK5nz5vqv http://t.co/1l9SYGs…",1618,0
"RT @NASA: Our @MAVEN2Mars spacecraft  completed its first deep-dip campaign of Mars' upper atmosphere: http://t.co/UHjFxTO3Yn http://t.co/M…",497,0
"You can submit your #SLS booster questions ahead of the Feb. 23 webcast to dlinfochannel@gmail.com",3,3
"Questions about #SLS boosters? Join in the webcast at 3 p.m. CST Feb. 23 with Bruce Tiller: http://t.co/oVcTBFeI5H http://t.co/WQgG756MBo",60,82
"RT @NASAKennedy: Kennedy's transformation is not finished yet, but you can see the future from here! http://t.co/hVXY8gDgHO http://t.co/XRN…",280,0
"RT @NASAPrize: We want your input on a proposed 'Space Race' challenge! Comment here http://t.co/7pKAm0UazR for the next 30 days. http://t.…",35,0
"RT @NASA: Growing bone on demand sounds like science fiction. Our @ISS_Research isn't. Learn more: http://t.co/Hy7TowUl1G http://t.co/OKicv…",512,0
".@NASAKennedy taking shape for vehicles like #SLS -- op-ed by Bob Cabana in @Florida_Today: http://t.co/XZxxLRXFzy http://t.co/GMoSmSniPJ",19,23
"RT @Spaceport_Mag: @NASA ’s Crawler Transporter-2 (CT-2) is scheduled to be taken for a “quick” spin to Pad 39B @NASAKennedy this week. htt…",58,0
"[VIDEO] Watch a composite booster burst with energy! https://t.co/CEYJSApecz",9,10
"Why did @NASA and @OrbitalATK turn this rocket booster case into spaghetti? Find out here: http://t.co/gLeruBEcTE http://t.co/G4ISXFFaCt",19,15
"Cold? The latest edition of #SLS Highlights should warm you up!  http://t.co/XaBIib2ssH #SLSFiredUp http://t.co/sYQ4LCEA0V",11,23
"RT @NASA: Deadline approaching! Apply now for the March 10/11 @NASA_SLS booster test #NASASocial in Utah http://t.co/Vt0HzTzfra http://t.co…",244,0
"RT @MarsCuriosity: Mars is my #ScienceLove, but will you be my #Valentine?  Customize &amp; send your own: http://t.co/SqKklDRBJP http://t.co/8…",2363,0
"RT @NASA_Marshall: New @chandraxray image is of supernova remnant blooming like a cosmic flower: http://t.co/Tahl2IrrUh http://t.co/g8TBBoh…",44,0
"RT @NASA: The view from @NASANewHorizons: A time-lapse of Pluto and its largest moon, Charon: http://t.co/G61Ub9gIos http://t.co/Ew47tM3Ijk",851,0
"@patrick42h Yeah...no. :)",0,1
"School is in Session: Welcome to Boosters 101! http://t.co/zBofFJoOVo  #SLSFiredUp http://t.co/50GHGJf2zX",18,23
"RT @NASAspinoff: This balloon ride will soon take passengers to the stratosphere @WorldViewVoyage #Spinoff2015 http://t.co/VAqIIBaYm0 http:…",63,0
"RT @NASASolarSystem: Follow @MAVEN2Mars as it dips deep into the Martian atmosphere looking for clues to how and why the planet changed. ht…",458,0
".@NASA TV to Air Interactive Women in #STEM Event Feb. 17: http://t.co/jGsCY4P33k http://t.co/F2cgwc7Dhu",22,26
"RT @NASA_Marshall: #NASAMarshall Center Director Patrick Scheuermann views the #Peregrine hot-fire test. http://t.co/6tMYoNQR4L",5,0
"Want more anti-geyser testing for #SLS? Check out this video! http://t.co/4ZQ1AqeGRf",4,3
"RT @NASA: Going the distance! @MarsRovers Opportunity nears 26.2-mile marathon mark on Mars: http://t.co/SIogyb5jEx http://t.co/s3GXIOYgtM",569,0
"RT @NASA: Mars Reconnaissance Orbiter has done 40,000+ trips around Mars, studying patterns of change: http://t.co/kdgBkUnrZ5 http://t.co/f…",441,0
"Eruptions Evicted! Anti-Geyser Testing Completed for #SLS Liquid Oxygen Tank: http://t.co/EQrs4yAl4r http://t.co/SLqMKn7PtM",41,50
"RT @bptillman: Why would anyone NOT want to do this with @NASA_SLS ?  http://t.co/yuPahooFR2 How awesome does that sound?!",1,0
"RT @NASA360: NASA's Mars Reconnaissance Orbiter reaches a milestone - 40,000 orbits of the Red Planet! http://t.co/BdWyo7bh8e http://t.co/E…",39,0
"RT @NASA_Astronauts: “Can you spot #Nashville?” #AstroButch http://t.co/xaXMpKXInW",118,0
"In the Baltimore area Feb. 10-12? Meet @astro_reid!  http://t.co/UyfobO812z http://t.co/PruZWxItYD",7,11
"RT @NASA_go4launch: #VAB platform 'K' as seen from where the @NASA_SLS Core Stage will set. See the booster cut-out in the middle http://t.…",6,0
"RT @NASA_go4launch: Refurbing #VAB elevator landing access to new platforms. Upgrading @NASAKennedy #VAB for @NASA_SLS &amp; @NASA_Orion http:/…",9,0
"RT @NASA: Apply to experience in-person the @NASA_SLS booster test March 10/11 in Utah:  http://t.co/Vt0HzTzfra  #NASASocial http://t.co/AV…",279,0
".#NASA Prepares New Sounding Rocket Motor For First Test Firing at @NASA_Marshall: http://t.co/CPW8OkcYVU http://t.co/3QPzduiolP",5,11
"RT @NASA: What's up for February? Planetary pairs grace the sky in time for Valentine’s Day: [video] http://t.co/VNWK8I2FXE http://t.co/J07…",1189,0
"RT @NASA_Marshall: We have liftoff, as college students completed a #STEM #BalloonSat workshop at #NASAMarshall &amp; @RocketCenterUSA. http://…",16,0
"All hands on deck! NASA reps visit Conrad Shipyard to see work on Pegasus barge, which is nearly complete for #SLS. http://t.co/JuJUGUSE9v",29,26
"RT @NASA: Our @MarsCuriosity rover's 2nd bite of Martian mountain hints at acidic water from long-ago: http://t.co/7DAWXUxaiW http://t.co/Y…",763,0
"RT @NASA_Marshall: .@NASA leaders dedicated 'Hero's Way' today at Michoud Assembly Facility in New Orleans. http://t.co/eViM7R1YXY http://t…",11,0
"#SpaceChat tomorrow! http://t.co/R1UOAF0IGZ",18,18
"Super Sizing #Pegasus for #SLS Core Transport -- from @NASASpaceflight: http://t.co/hndmV7C5A4",7,4
"RT @NASA: What do we see here? It's @MarsCuriosity on Pahrump Hills captured by the @HiRISE camera  http://t.co/1BIPKOi2jz http://t.co/ipo1…",651,0
"RT @NASA_Marshall: 300 Ala &amp; Tenn H.S. juniors talk #STEM at #NASAMarshall &amp; @TeamREDSTONE during the 14th 'Adventures in Engineering' http…",18,0
"RT @NASA: See a booster test firing in-person! Apply for our #NASASocial @ATK in Utah March 10/11: http://t.co/D2Yodf9EOG http://t.co/RROsk…",285,0
"RT @NASA_Astronauts: .@StationCDRKelly completes final underwater training in preparation for #ISS1Year mission to the @Space_Station. http…",687,0
"Pictures of #SLS from our future explorers just make the day better! Good job, Ben and Jason! #SLSInspires http://t.co/O65l1Kzl3q",25,58
"Media invited to 'Hero's Way' dedication at #Michoud, and to see #Pegasus barge progress: http://t.co/uIoStSEi9D http://t.co/8CM0EZ2Wgj",11,10
"It won't be long until #Pegasus stretches her sea legs again for #SLS! More here: http://t.co/YM8zMK6E2v http://t.co/YWZemLf0DP",15,18
"#NASA Is Developing A 'Monster' Rocket -- from @businessinsider: http://t.co/XTiaudPzya http://t.co/1pClmUxpBM",135,149
"RT @taliaeliana: I can't wait for the future! This is the mobile launch platform for @NASA_SLS sitting outside of the iconic NASA VAB🚀 http…",41,0
"RT @NASAKennedy: Learn about #NASA's #JourneyToMars in #VirtualReality! Download the NASA 3DV App TODAY! Go to: http://t.co/pYj0rQieAq http…",37,0
"RT @NASA: Our asteroid mission 'may provide information to inform future work to help us protect our home planet.'-Bolden #StateOfNASA #Jou…",147,0
"RT @NASA: 'Our journey of discovery has only just begun. Together, humans and robots will pioneer Mars &amp; the solar system.' -Bolden  #State…",346,0
"RT @NASA_Marshall: Here we go! #NASASocial passing the rockets as we head out on a tour of #NASAMarshall technologies! http://t.co/vR9PmYGx…",24,0
"RT @NASA: Live at 1:30pm ET today: Watch the #StateOfNASA address  View: http://t.co/uG9ElHKmaB Info: http://t.co/o5ZgfZHEP6 http://t.co/UP…",552,0
"RT @NASA: Game's over &amp; so is #SupernovaSunday. We hope you enjoyed it! Crab Nebula: http://t.co/6laC4eiy4Y #SuperBowl #SB49 http://t.co/nN…",1230,0
"RT @NASA: Meanwhile, 20K light years away, a supernova w/ a lot of O2: http://t.co/E4ShvrKqkh #superbowl #supernovasunday #sb49 http://t.co…",1799,0
"Still wanna know more about #SLS? This infographic tells all you need to know! #superrocketsunday #SB49 http://t.co/h8vL9Jzm2r",210,243
"The #SLS 70 t can launch 154,000lbs into orbit, or 280 football players in spacesuits! #superrocketsunday #SB49 http://t.co/F9QzBtBlks",27,35
"If Brady or Wilson threw a 100yd touchdown pass, it would still be shorter than the #SLS 70 t rocket. ☺ #SB49 http://t.co/ifO0Vx98sE",45,44
"At 322ft long, the 70 t #SLS rocket is nearly the same size as the #SuperBowl field. #superrocketsunday #SB49 http://t.co/vXZSNoTKel",286,251
"@Anil_Setaram @NASA_Orion We are, as far as we can go. :-) #TheRightStuff http://t.co/pO0hWhsnaA",0,0
"#SLS is a deep space vehicle, taking us farther in the solar system than ever before.  #superrocketsunday  #SB49 http://t.co/9Gmm9A8eBV",96,107
"During #SB49, we're sharing our #superrocketsunday posts, all about the #SLS rocket! http://t.co/grjcypvvYb",36,36
"RT @Space_Station: .@AstroTerry &amp; #AstroButch take a break from @ISS_Research to watch #SuperBowl from their sky box 260 miles above: https…",201,0
